base_year_month,nominal_capacity,port_stay_bunker_consumption,idling_bunker_consumption,pilot_inout_bunker_consumption
202510,11640,0.84,0,2.5
202510,11650,0.84,0,2.5
202510,11660,0.84,0,2.5
202510,11670,0.84,0,2.5
202510,11680,0.84,0,2.5
202510,11690,0.84,0,2.5
202510,11700,0.84,0,2.5
202510,11710,0.84,0,2.5
202510,11720,0.84,0,2.5
202510,11730,0.84,0,2.5
202510,11740,0.84,0,2.5
202510,11750,0.84,0,2.5
202510,11760,0.84,0,2.5
202510,11770,0.84,0,2.5
202510,11780,0.84,0,2.5
202510,11790,0.84,0,2.5
202510,11800,0.84,0,2.5
202510,11810,0.84,0,2.5
202510,11820,0.84,0,2.5
202510,11830,0.84,0,2.5
202510,11840,0.84,0,2.5
202510,11850,0.84,0,2.5
202510,11860,0.84,0,2.5
202510,11870,0.84,0,2.5
202510,11880,0.84,0,2.5
202510,11890,0.84,0,2.5
202510,11900,0.84,0,2.5
202510,11910,0.84,0,2.5
202510,11920,0.84,0,2.5
202510,11930,0.84,0,2.5
202510,11940,0.84,0,2.5
202510,11950,0.84,0,2.5
202510,11960,0.84,0,2.5
202510,11970,0.84,0,2.5
202510,11980,0.84,0,2.5
202510,11990,0.84,0,2.5
202510,12000,0.84,0,2.5
202510,12010,0.84,0,2.5
202510,12020,0.84,0,2.5
202510,12030,0.84,0,2.5
202510,12040,0.84,0,2.5
202510,12050,0.84,0,2.5
202510,12060,0.84,0,2.5
202510,12070,0.84,0,2.5
202510,12080,0.84,0,2.5
202510,12090,0.84,0,2.5
202510,12100,0.84,0,2.5
202510,12110,0.84,0,2.5
202510,12120,0.84,0,2.5
202510,12130,0.84,0,2.5
202510,12140,0.84,0,2.5
202510,12150,0.84,0,2.5
202510,12160,0.84,0,2.5
202510,12170,0.84,0,2.5
202510,12180,0.84,0,2.5
202510,12190,0.84,0,2.5
202510,12200,0.84,0,2.5
202510,12210,0.84,0,2.5
202510,12220,0.84,0,2.5
202510,12230,0.84,0,2.5
202510,12240,0.84,0,2.5
202510,12250,0.84,0,2.5
202510,12260,0.84,0,2.5
202510,12270,0.84,0,2.5
202510,12280,0.84,0,2.5
202510,12290,0.84,0,2.5
202510,12300,0.84,0,2.5
202510,12310,0.84,0,2.5
202510,12320,0.84,0,2.5
202510,12330,0.84,0,2.5
202510,12340,0.84,0,2.5
202510,12350,0.84,0,2.5
202510,12360,0.84,0,2.5
202510,12370,0.84,0,2.5
202510,12380,0.84,0,2.5
202510,12390,0.84,0,2.5
202510,12400,0.84,0,2.5
202510,12410,0.84,0,2.5
202510,12420,0.84,0,2.5
202510,12460,0.84,0,2.5
202510,12430,0.84,0,2.5
202510,12440,0.84,0,2.5
202510,12450,0.84,0,2.5
202510,12470,0.84,0,2.5
202510,12480,0.84,0,2.5
202510,12490,0.84,0,2.5
202510,12500,0.84,0,2.5
202510,12510,0.84,0,2.5
202510,12520,0.84,0,2.5
202510,12530,0.84,0,2.5
202510,12540,0.84,0,2.5
202510,12550,0.84,0,2.5
202510,12560,0.84,0,2.5
202510,12570,0.84,0,2.5
202510,12580,0.84,0,2.5
202510,12590,0.84,0,2.5
202510,12600,0.84,0,2.5
202510,12610,0.84,0,2.5
202510,12620,0.84,0,2.5
202510,12630,0.84,0,2.5
202510,12640,0.84,0,2.5
202510,12650,0.84,0,2.5
202510,12660,0.84,0,2.5
202510,12670,0.84,0,2.5
202510,12680,0.84,0,2.5
202510,12690,0.84,0,2.5
202510,12700,0.84,0,2.5
202510,12710,0.84,0,2.5
202510,12720,0.84,0,2.5
202510,12730,0.84,0,2.5
202510,12740,0.84,0,2.5
202510,12750,0.84,0,2.5
202510,12760,0.84,0,2.5
202510,12770,0.84,0,2.5
202510,12780,0.84,0,2.5
202510,12790,0.84,0,2.5
202510,12800,0.84,0,2.5
202510,12810,0.84,0,2.5
202510,12820,0.84,0,2.5
202510,12830,0.84,0,2.5
202510,12840,0.84,0,2.5
202510,12850,0.84,0,2.5
202510,12860,0.84,0,2.5
202510,12870,0.84,0,2.5
202510,12880,0.84,0,2.5
202510,12890,0.84,0,2.5
202510,12900,0.84,0,2.5
202510,12910,0.84,0,2.5
202510,12920,0.84,0,2.5
202510,12930,0.84,0,2.5
202510,12940,0.84,0,2.5
202510,12950,0.84,0,2.5
202510,12960,0.84,0,2.5
202510,12970,0.84,0,2.5
202510,12980,0.84,0,2.5
202510,12990,0.84,0,2.5
202510,13000,0.84,0,2.5
202510,13010,0.84,0,2.5
202510,13020,0.84,0,2.5
202510,13030,0.84,0,2.5
202510,13040,0.84,0,2.5
202510,13050,0.84,0,2.5
202510,13060,0.84,0,2.5
202510,13070,0.84,0,2.5
202510,13080,0.84,0,2.5
202510,13090,0.84,0,2.5
202510,13100,0.84,0,2.5
202510,13110,0.84,0,2.5
202510,13120,0.84,0,2.5
202510,13130,0.84,0,2.5
202510,13140,0.84,0,2.5
202510,13150,0.84,0,2.5
202510,13160,0.84,0,2.5
202510,13170,0.84,0,2.5
202510,13180,0.84,0,2.5
202510,13190,0.84,0,2.5
202510,13200,0.84,0,2.5
202510,13210,0.84,0,2.5
202510,13220,0.84,0,2.5
202510,13230,0.84,0,2.5
202510,13240,0.84,0,2.5
202510,13250,0.84,0,2.5
202510,13260,0.84,0,2.5
202510,13270,0.84,0,2.5
202510,13280,0.84,0,2.5
202510,13290,0.84,0,2.5
202510,13300,0.84,0,2.5
202510,13310,0.84,0,2.5
202510,13320,0.84,0,2.5
202510,13330,0.84,0,2.5
202510,13340,0.84,0,2.5
202510,13350,0.84,0,2.5
202510,13360,0.84,0,2.5
202510,13370,0.84,0,2.5
202510,13380,0.84,0,2.5
202510,13390,0.84,0,2.5
202510,13400,0.84,0,2.5
202510,13410,0.84,0,2.5
202510,13420,0.84,0,2.5
202510,13430,0.84,0,2.5
202510,13440,0.84,0,2.5
202510,13450,0.84,0,2.5
202510,13460,0.84,0,2.5
202510,13470,0.84,0,2.5
202510,13480,0.84,0,2.5
202510,13490,0.84,0,2.5
202510,13500,0.84,0,2.55
202510,13510,0.84,0,2.55
202510,13520,0.84,0,2.55
202510,13530,0.84,0,2.55
202510,13540,0.84,0,2.55
202510,13550,0.84,0,2.55
202510,13560,0.84,0,2.55
202510,13570,0.84,0,2.55
202510,13580,0.84,0,2.55
202510,13590,0.84,0,2.55
202510,13630,0.84,0,2.55
202510,13600,0.84,0,2.55
202510,13610,0.84,0,2.55
202510,13620,0.84,0,2.55
202510,13640,0.84,0,2.55
202510,13650,0.84,0,2.55
202510,13660,0.84,0,2.55
202510,13670,0.84,0,2.55
202510,13680,0.84,0,2.55
202510,13690,0.84,0,2.55
202510,13700,0.84,0,2.55
202510,13710,0.84,0,2.55
202510,13720,0.84,0,2.55
202510,13730,0.84,0,2.55
202510,13740,0.84,0,2.55
202510,13750,0.84,0,2.55
202510,13760,0.84,0,2.55
202510,13770,0.84,0,2.55
202510,13780,0.84,0,2.55
202510,13790,0.84,0,2.55
202510,13800,0.84,0,2.55
202510,13810,0.84,0,2.55
202510,13820,0.84,0,2.55
202510,13830,0.84,0,2.55
202510,13840,0.84,0,2.55
202510,13850,0.84,0,2.55
202510,13860,0.84,0,2.55
202510,13870,0.84,0,2.55
202510,13880,0.84,0,2.55
202510,13890,0.84,0,2.55
202510,13900,0.84,0,2.55
202510,13910,0.84,0,2.55
202510,13920,0.84,0,2.55
202510,13930,0.84,0,2.55
202510,13940,0.84,0,2.55
202510,13950,0.84,0,2.55
202510,13960,0.84,0,2.55
202510,13970,0.84,0,2.55
202510,13980,0.84,0,2.55
202510,13990,0.84,0,2.55
202510,14000,0.84,0,2.55
202510,14010,0.84,0,2.55
202510,14020,0.84,0,2.55
202510,14030,0.84,0,2.55
202510,14040,0.84,0,2.55
202510,14050,0.84,0,2.55
202510,14060,0.84,0,2.55
202510,14070,0.84,0,2.55
202510,14080,0.84,0,2.55
202510,14090,0.84,0,2.55
202510,14100,0.84,0,2.55
202510,14110,0.84,0,2.55
202510,14120,0.84,0,2.55
202510,14130,0.84,0,2.55
202510,14140,0.84,0,2.55
202510,14150,0.84,0,2.55
202510,14160,0.84,0,2.55
202510,14170,0.84,0,2.55
202510,14180,0.84,0,2.55
202510,14190,0.84,0,2.55
202510,14200,0.84,0,2.55
202510,14210,0.84,0,2.55
202510,14220,0.84,0,2.55
202510,14230,0.84,0,2.55
202510,14240,0.84,0,2.55
202510,14250,0.84,0,2.55
202510,14260,0.84,0,2.55
202510,14270,0.84,0,2.55
202510,14280,0.84,0,2.55
202510,14290,0.84,0,2.55
202510,14300,0.84,0,2.55
202510,14310,0.84,0,2.55
202510,14320,0.84,0,2.55
202510,14330,0.84,0,2.55
202510,14340,0.84,0,2.55
202510,14350,0.84,0,2.55
202510,14360,0.84,0,2.55
202510,14370,0.84,0,2.55
202510,14380,0.84,0,2.55
202510,14390,0.84,0,2.55
202510,14400,0.84,0,2.55
202510,14410,0.84,0,2.55
202510,14420,0.84,0,2.55
202510,14430,0.84,0,2.55
202510,14440,0.84,0,2.55
202510,14450,0.84,0,2.55
202510,14460,0.84,0,2.55
202510,14470,0.84,0,2.55
202510,14480,0.84,0,2.55
202510,14490,0.84,0,2.55
202510,14500,0.84,0,2.55
202510,14510,0.84,0,2.55
202510,14520,0.84,0,2.55
202510,14530,0.84,0,2.55
202510,14540,0.84,0,2.55
202510,14550,0.84,0,2.55
202510,14560,0.84,0,2.55
202510,14570,0.84,0,2.55
202510,14580,0.84,0,2.55
202510,14590,0.84,0,2.55
202510,14600,0.84,0,2.55
202510,14610,0.84,0,2.55
202510,14620,0.84,0,2.55
202510,14630,0.84,0,2.55
202510,14640,0.84,0,2.55
202510,14650,0.84,0,2.55
202510,14660,0.84,0,2.55
202510,14670,0.84,0,2.55
202510,14680,0.84,0,2.55
202510,14690,0.84,0,2.55
202510,14700,0.84,0,2.55
202510,14710,0.84,0,2.55
202510,14720,0.84,0,2.55
202510,14730,0.84,0,2.55
202510,14740,0.84,0,2.55
202510,14750,0.84,0,2.55
202510,14760,0.84,0,2.55
202510,14800,0.84,0,2.55
202510,14770,0.84,0,2.55
202510,14780,0.84,0,2.55
202510,14790,0.84,0,2.55
202510,14810,0.84,0,2.55
202510,14820,0.84,0,2.55
202510,14830,0.84,0,2.55
202510,14840,0.84,0,2.55
202510,14850,0.84,0,2.55
202510,14860,0.84,0,2.55
202510,14870,0.84,0,2.55
202510,14880,0.84,0,2.55
202510,14890,0.84,0,2.55
202510,14900,0.84,0,2.55
202510,14910,0.84,0,2.55
202510,14920,0.84,0,2.55
202510,14930,0.84,0,2.55
202510,14940,0.84,0,2.55
202510,14950,0.84,0,2.55
202510,14960,0.84,0,2.55
202510,14970,0.84,0,2.55
202510,14980,0.84,0,2.55
202510,14990,0.84,0,2.55
202510,15000,0.84,0,2.55
202510,15010,0.84,0,2.55
202510,15020,0.84,0,2.55
202510,15030,0.84,0,2.55
202510,15040,0.84,0,2.55
202510,15050,0.84,0,2.55
202510,15060,0.84,0,2.55
202510,15070,0.84,0,2.55
202510,15080,0.84,0,2.55
202510,15090,0.84,0,2.55
202510,15100,0.84,0,2.55
202510,15110,0.84,0,2.55
202510,15120,0.84,0,2.55
202510,15130,0.84,0,2.55
202510,15140,0.84,0,2.55
202510,15150,0.84,0,2.55
202510,15160,0.84,0,2.55
202510,15170,0.84,0,2.55
202510,15180,0.84,0,2.55
202510,15190,0.84,0,2.55
202510,15200,0.84,0,2.55
202510,15210,0.84,0,2.55
202510,15220,0.84,0,2.55
202510,15230,0.84,0,2.55
202510,15240,0.84,0,2.55
202510,15250,0.84,0,2.55
202510,15260,0.84,0,2.55
202510,15270,0.84,0,2.55
202510,15280,0.84,0,2.55
202510,15290,0.84,0,2.55
202510,15300,0.84,0,2.55
202510,15310,0.84,0,2.55
202510,15320,0.84,0,2.55
202510,15330,0.84,0,2.55
202510,15340,0.84,0,2.55
202510,15350,0.84,0,2.55
202510,15360,0.84,0,2.55
202510,15370,0.84,0,2.55
202510,15380,0.84,0,2.55
202510,15390,0.84,0,2.55
202510,15400,0.84,0,2.55
202510,15410,0.84,0,2.55
202510,15420,0.84,0,2.55
202510,15430,0.84,0,2.55
202510,15440,0.84,0,2.55
202510,15450,0.84,0,2.55
202510,15460,0.84,0,2.55
202510,15470,0.84,0,2.55
202510,15480,0.84,0,2.55
202510,15490,0.84,0,2.55
202510,15500,0.84,0,2.55
202510,15510,0.84,0,2.55
202510,15520,0.84,0,2.55
202510,15530,0.84,0,2.55
202510,15540,0.84,0,2.55
202510,15550,0.84,0,2.55
202510,15560,0.84,0,2.55
202510,15570,0.84,0,2.55
202510,15580,0.84,0,2.55
202510,15590,0.84,0,2.55
202510,15600,0.84,0,2.55
202510,15610,0.84,0,2.55
202510,15620,0.84,0,2.55
202510,15630,0.84,0,2.55
202510,15640,0.84,0,2.55
202510,15650,0.84,0,2.55
202510,15660,0.84,0,2.55
202510,15670,0.84,0,2.55
202510,15680,0.84,0,2.55
202510,15690,0.84,0,2.55
202510,15700,0.84,0,2.55
202510,15710,0.84,0,2.55
202510,15720,0.84,0,2.55
202510,15730,0.84,0,2.55
202510,15740,0.84,0,2.55
202510,15750,0.84,0,2.55
202510,15760,0.84,0,2.55
202510,15770,0.84,0,2.55
202510,15780,0.84,0,2.55
202510,15790,0.84,0,2.55
202510,15800,0.84,0,2.55
202510,15810,0.84,0,2.55
202510,15820,0.84,0,2.55
202510,15830,0.84,0,2.55
202510,15840,0.84,0,2.55
202510,15850,0.84,0,2.55
202510,15860,0.84,0,2.55
202510,15870,0.84,0,2.55
202510,15880,0.84,0,2.55
202510,15890,0.84,0,2.55
202510,15900,0.84,0,2.55
202510,15910,0.84,0,2.55
202510,15920,0.84,0,2.55
202510,15930,0.84,0,2.55
202510,15970,0.84,0,2.55
202510,15940,0.84,0,2.55
202510,15950,0.84,0,2.55
202510,15960,0.84,0,2.55
202510,15980,0.84,0,2.55
202510,15990,0.84,0,2.55
202510,16000,0.84,0,2.55
202510,16010,0.84,0,2.55
202510,16020,0.84,0,2.55
202510,16030,0.84,0,2.55
202510,16040,0.84,0,2.55
202510,16050,0.84,0,2.55
202510,16060,0.84,0,2.55
202510,16070,0.84,0,2.55
202510,16080,0.84,0,2.55
202510,16090,0.84,0,2.55
202510,16100,0.84,0,2.55
202510,16110,0.84,0,2.55
202510,16120,0.84,0,2.55
202510,16130,0.84,0,2.55
202510,16140,0.84,0,2.55
202510,16150,0.84,0,2.55
202510,16160,0.84,0,2.55
202510,16170,0.84,0,2.55
202510,16180,0.84,0,2.55
202510,16190,0.84,0,2.55
202510,16200,0.84,0,2.55
202510,16210,0.84,0,2.55
202510,16220,0.84,0,2.55
202510,16230,0.84,0,2.55
202510,16240,0.84,0,2.55
202510,16250,0.84,0,2.55
202510,16260,0.84,0,2.55
202510,16270,0.84,0,2.55
202510,16280,0.84,0,2.55
202510,16290,0.84,0,2.55
202510,16300,0.84,0,2.55
202510,16310,0.84,0,2.55
202510,16320,0.84,0,2.55
202510,16330,0.84,0,2.55
202510,16340,0.84,0,2.55
202510,16350,0.84,0,2.55
202510,16360,0.84,0,2.55
202510,16370,0.84,0,2.55
202510,16380,0.84,0,2.55
202510,16390,0.84,0,2.55
202510,16400,0.84,0,2.55
202510,16410,0.84,0,2.55
202510,16420,0.84,0,2.55
202510,16430,0.84,0,2.55
202510,16440,0.84,0,2.55
202510,16450,0.84,0,2.55
202510,16460,0.84,0,2.55
202510,16470,0.84,0,2.55
202510,16480,0.84,0,2.55
202510,16490,0.84,0,2.55
202510,16500,0.84,0,2.55
202510,16510,0.84,0,2.55
202510,16520,0.84,0,2.55
202510,16530,0.84,0,2.55
202510,16540,0.84,0,2.55
202510,16550,0.84,0,2.55
202510,16560,0.84,0,2.55
202510,16570,0.84,0,2.55
202510,16580,0.84,0,2.55
202510,16590,0.84,0,2.55
202510,16600,0.84,0,2.55
202510,16610,0.84,0,2.55
202510,16620,0.84,0,2.55
202510,16630,0.84,0,2.55
202510,16640,0.84,0,2.55
202510,16650,0.84,0,2.55
202510,16660,0.84,0,2.55
202510,16670,0.84,0,2.55
202510,16680,0.84,0,2.55
202510,16690,0.84,0,2.55
202510,16700,0.84,0,2.55
202510,16710,0.84,0,2.55
202510,16720,0.84,0,2.55
202510,16730,0.84,0,2.55
202510,16740,0.84,0,2.55
202510,16750,0.84,0,2.55
202510,16760,0.84,0,2.55
202510,16770,0.84,0,2.55
202510,16780,0.84,0,2.55
202510,16790,0.84,0,2.55
202510,16800,0.84,0,2.55
202510,16810,0.84,0,2.55
202510,16820,0.84,0,2.55
202510,16830,0.84,0,2.55
202510,16840,0.84,0,2.55
202510,16850,0.84,0,2.55
202510,16860,0.84,0,2.55
202510,16870,0.84,0,2.55
202510,16880,0.84,0,2.55
202510,16890,0.84,0,2.55
202510,16900,0.84,0,2.55
202510,16910,0.84,0,2.55
202510,16920,0.84,0,2.55
202510,16930,0.84,0,2.55
202510,16940,0.84,0,2.55
202510,16950,0.84,0,2.55
202510,16960,0.84,0,2.55
202510,16970,0.84,0,2.55
202510,16980,0.84,0,2.55
202510,16990,0.84,0,2.55
202510,17000,0.84,0,2.55
202510,17010,0.84,0,2.55
202510,17020,0.84,0,2.55
202510,17030,0.84,0,2.55
202510,17040,0.84,0,2.55
202510,17050,0.84,0,2.55
202510,17060,0.84,0,2.55
202510,17070,0.84,0,2.55
202510,17080,0.84,0,2.55
202510,17090,0.84,0,2.55
202510,17100,0.84,0,2.55
202510,17140,0.84,0,2.55
202510,17110,0.84,0,2.55
202510,17120,0.84,0,2.55
202510,17130,0.84,0,2.55
202510,17150,0.84,0,2.55
202510,17160,0.84,0,2.55
202510,17170,0.84,0,2.55
202510,17180,0.84,0,2.55
202510,17190,0.84,0,2.55
202510,17200,0.84,0,2.55
202510,17210,0.84,0,2.55
202510,17220,0.84,0,2.55
202510,17230,0.84,0,2.55
202510,17240,0.84,0,2.55
202510,17250,0.84,0,2.55
202510,17260,0.84,0,2.55
202510,17270,0.84,0,2.55
202510,17280,0.84,0,2.55
202510,17290,0.84,0,2.55
202510,17300,0.84,0,2.55
202510,17310,0.84,0,2.55
202510,17320,0.84,0,2.55
202510,17330,0.84,0,2.55
202510,17340,0.84,0,2.55
202510,17350,0.84,0,2.55
202510,17360,0.84,0,2.55
202510,17370,0.84,0,2.55
202510,17380,0.84,0,2.55
202510,17390,0.84,0,2.55
202510,17400,0.84,0,2.55
202510,17410,0.84,0,2.55
202510,17420,0.84,0,2.55
202510,17430,0.84,0,2.55
202510,17440,0.84,0,2.55
202510,17450,0.84,0,2.55
202510,17460,0.84,0,2.55
202510,17470,0.84,0,2.55
202510,17480,0.84,0,2.55
202510,17490,0.84,0,2.55
202510,17500,0.84,0,2.55
202510,17510,0.84,0,2.55
202510,17520,0.84,0,2.55
202510,17530,0.84,0,2.55
202510,17540,0.84,0,2.55
202510,17550,0.84,0,2.55
202510,17560,0.84,0,2.55
202510,17570,0.84,0,2.55
202510,17580,0.84,0,2.55
202510,17590,0.84,0,2.55
202510,17600,0.84,0,2.55
202510,17610,0.84,0,2.55
202510,17620,0.84,0,2.55
202510,17630,0.84,0,2.55
202510,17640,0.84,0,2.55
202510,17650,0.84,0,2.55
202510,17660,0.84,0,2.55
202510,17670,0.84,0,2.55
202510,17680,0.84,0,2.55
202510,17690,0.84,0,2.55
202510,17700,0.84,0,2.55
202510,17710,0.84,0,2.55
202510,17720,0.84,0,2.55
202510,17730,0.84,0,2.55
202510,17740,0.84,0,2.55
202510,17750,1.01,0,2.6
202510,17760,1.01,0,2.6
202510,17770,1.01,0,2.6
202510,17780,1.01,0,2.6
202510,17790,1.01,0,2.6
202510,17800,1.01,0,2.6
202510,17810,1.01,0,2.6
202510,17820,1.01,0,2.6
202510,17830,1.01,0,2.6
202510,17840,1.01,0,2.6
202510,17850,1.01,0,2.6
202510,17860,1.01,0,2.6
202510,17870,1.01,0,2.6
202510,17880,1.01,0,2.6
202510,17890,1.01,0,2.6
202510,17900,1.01,0,2.6
202510,17910,1.01,0,2.6
202510,17920,1.01,0,2.6
202510,17930,1.01,0,2.6
202510,17940,1.01,0,2.6
202510,17950,1.01,0,2.6
202510,17960,1.01,0,2.6
202510,17970,1.01,0,2.6
202510,17980,1.01,0,2.6
202510,17990,1.01,0,2.6
202510,18000,1.01,0,2.6
202510,18010,1.01,0,2.6
202510,18020,1.01,0,2.6
202510,18030,1.01,0,2.6
202510,18040,1.01,0,2.6
202510,18050,1.01,0,2.6
202510,18060,1.01,0,2.6
202510,18070,1.01,0,2.6
202510,18080,1.01,0,2.6
202510,18090,1.01,0,2.6
202510,18100,1.01,0,2.6
202510,18110,1.01,0,2.6
202510,18120,1.01,0,2.6
202510,18130,1.01,0,2.6
202510,18140,1.01,0,2.6
202510,18150,1.01,0,2.6
202510,18160,1.01,0,2.6
202510,18170,1.01,0,2.6
202510,18180,1.01,0,2.6
202510,18190,1.01,0,2.6
202510,18200,1.01,0,2.6
202510,18210,1.01,0,2.6
202510,18220,1.01,0,2.6
202510,18230,1.01,0,2.6
202510,18240,1.01,0,2.6
202510,18250,1.01,0,2.6
202510,18260,1.01,0,2.6
202510,18300,1.01,0,2.6
202510,18270,1.01,0,2.6
202510,18280,1.01,0,2.6
202510,18290,1.01,0,2.6
202510,18310,1.01,0,2.6
202510,18320,1.01,0,2.6
202510,18330,1.01,0,2.6
202510,18340,1.01,0,2.6
202510,18350,1.01,0,2.6
202510,18360,1.01,0,2.6
202510,18370,1.01,0,2.6
202510,18380,1.01,0,2.6
202510,18390,1.01,0,2.6
202510,18400,1.01,0,2.6
202510,18410,1.01,0,2.6
202510,18420,1.01,0,2.6
202510,18430,1.01,0,2.6
202510,18440,1.01,0,2.6
202510,18450,1.01,0,2.6
202510,18460,1.01,0,2.6
202510,18470,1.01,0,2.6
202510,18480,1.01,0,2.6
202510,18490,1.01,0,2.6
202510,18500,1.01,0,2.6
202510,18510,1.01,0,2.6
202510,18520,1.01,0,2.6
202510,18530,1.01,0,2.6
202510,18540,1.01,0,2.6
202510,18550,1.01,0,2.6
202510,18560,1.01,0,2.6
202510,18570,1.01,0,2.6
202510,18580,1.01,0,2.6
202510,18590,1.01,0,2.6
202510,18600,1.01,0,2.6
202510,18610,1.01,0,2.6
202510,18620,1.01,0,2.6
202510,18630,1.01,0,2.6
202510,18640,1.01,0,2.6
202510,18650,1.01,0,2.6
202510,18660,1.01,0,2.6
202510,18670,1.01,0,2.6
202510,18680,1.01,0,2.6
202510,18690,1.01,0,2.6
202510,18700,1.01,0,2.6
202510,18710,1.01,0,2.6
202510,18720,1.01,0,2.6
202510,18730,1.01,0,2.6
202510,18740,1.01,0,2.6
202510,18750,1.01,0,2.6
202510,18760,1.01,0,2.6
202510,18770,1.01,0,2.6
202510,18780,1.01,0,2.6
202510,18790,1.01,0,2.6
202510,18800,1.01,0,2.6
202510,18810,1.01,0,2.6
202510,18820,1.01,0,2.6
202510,18830,1.01,0,2.6
202510,18840,1.01,0,2.6
202510,18850,1.01,0,2.6
202510,18860,1.01,0,2.6
202510,18870,1.01,0,2.6
202510,18880,1.01,0,2.6
202510,18890,1.01,0,2.6
202510,18900,1.01,0,2.6
202510,18910,1.01,0,2.6
202510,18920,1.01,0,2.6
202510,18930,1.01,0,2.6
202510,18940,1.01,0,2.6
202510,18950,1.01,0,2.6
202510,18960,1.01,0,2.6
202510,18970,1.01,0,2.6
202510,18980,1.01,0,2.6
202510,18990,1.01,0,2.6
202510,19000,1.01,0,2.6
202510,19010,1.01,0,2.6
202510,19020,1.01,0,2.6
202510,19030,1.01,0,2.6
202510,19040,1.01,0,2.6
202510,19050,1.01,0,2.6
202510,19060,1.01,0,2.6
202510,19070,1.01,0,2.6
202510,19080,1.01,0,2.6
202510,19090,1.01,0,2.6
202510,19100,1.01,0,2.6
202510,19110,1.01,0,2.6
202510,19120,1.01,0,2.6
202510,19130,1.01,0,2.6
202510,19140,1.01,0,2.6
202510,19150,1.01,0,2.6
202510,19160,1.01,0,2.6
202510,19170,1.01,0,2.6
202510,19180,1.01,0,2.6
202510,19190,1.01,0,2.6
202510,19200,1.01,0,2.6
202510,19210,1.01,0,2.6
202510,19220,1.01,0,2.6
202510,19230,1.01,0,2.6
202510,19240,1.01,0,2.6
202510,19250,1.01,0,2.6
202510,19260,1.01,0,2.6
202510,19270,1.01,0,2.6
202510,19280,1.01,0,2.6
202510,19290,1.01,0,2.6
202510,19300,1.01,0,2.6
202510,19310,1.01,0,2.6
202510,19320,1.01,0,2.6
202510,19330,1.01,0,2.6
202510,19340,1.01,0,2.6
202510,19350,1.01,0,2.6
202510,19360,1.01,0,2.6
202510,19370,1.01,0,2.6
202510,19380,1.01,0,2.6
202510,19390,1.01,0,2.6
202510,19400,1.01,0,2.6
202510,19410,1.01,0,2.6
202510,19450,1.01,0,2.6
202510,19420,1.01,0,2.6
202510,19430,1.01,0,2.6
202510,19440,1.01,0,2.6
202510,19460,1.01,0,2.6
202510,19470,1.01,0,2.6
202510,19480,1.01,0,2.6
202510,19490,1.01,0,2.6
202510,19500,1.01,0,2.6
202510,19510,1.01,0,2.6
202510,19520,1.01,0,2.6
202510,19530,1.01,0,2.6
202510,19540,1.01,0,2.6
202510,19550,1.01,0,2.6
202510,19560,1.01,0,2.6
202510,19570,1.01,0,2.6
202510,19580,1.01,0,2.6
202510,19590,1.01,0,2.6
202510,19600,1.01,0,2.6
202510,19610,1.01,0,2.6
202510,19620,1.01,0,2.6
202510,19630,1.01,0,2.6
202510,19640,1.01,0,2.6
202510,19650,1.01,0,2.6
202510,19660,1.01,0,2.6
202510,19670,1.01,0,2.6
202510,19680,1.01,0,2.6
202510,19690,1.01,0,2.6
202510,19700,1.01,0,2.6
202510,19710,1.01,0,2.6
202510,19720,1.01,0,2.6
202510,19730,1.01,0,2.6
202510,19740,1.01,0,2.6
202510,19750,1.01,0,2.6
202510,19760,1.01,0,2.6
202510,19770,1.01,0,2.6
202510,19780,1.01,0,2.6
202510,19790,1.01,0,2.6
202510,19800,1.01,0,2.6
202510,19810,1.01,0,2.6
202510,19820,1.01,0,2.6
202510,19830,1.01,0,2.6
202510,19840,1.01,0,2.6
202510,19850,1.01,0,2.6
202510,19860,1.01,0,2.6
202510,19870,1.01,0,2.6
202510,19880,1.01,0,2.6
202510,19890,1.01,0,2.6
202510,19900,1.01,0,2.6
202510,19910,1.01,0,2.6
202510,19920,1.01,0,2.6
202510,19930,1.01,0,2.6
202510,19940,1.01,0,2.6
202510,19950,1.01,0,2.6
202510,19960,1.01,0,2.6
202510,19970,1.01,0,2.6
202510,19980,1.01,0,2.6
202510,19990,1.01,0,2.6
202510,20000,1.01,0,2.6
202510,20010,1.01,0,2.6
202510,20020,1.01,0,2.6
202510,20030,1.01,0,2.6
202510,20040,1.01,0,2.6
202510,20050,1.01,0,2.6
202510,20060,1.01,0,2.6
202510,20070,1.01,0,2.6
202510,20080,1.01,0,2.6
202510,20090,1.01,0,2.6
202510,20100,1.01,0,2.6
202510,20110,1.01,0,2.6
202510,20120,1.01,0,2.6
202510,20130,1.01,0,2.6
202510,20140,1.01,0,2.6
202510,20150,1.01,0,2.6
202510,20160,1.01,0,2.6
202510,20170,1.01,0,2.6
202510,20180,1.01,0,2.6
202510,20190,1.01,0,2.6
202510,20200,1.01,0,2.6
202510,20210,1.01,0,2.6
202510,20220,1.01,0,2.6
202510,20230,1.01,0,2.6
202510,20240,1.01,0,2.6
202510,20250,1.01,0,2.6
202510,20260,1.01,0,2.6
202510,20270,1.01,0,2.6
202510,20280,1.01,0,2.6
202510,20290,1.01,0,2.6
202510,20300,1.01,0,2.6
202510,20310,1.01,0,2.6
202510,20320,1.01,0,2.6
202510,20330,1.01,0,2.6
202510,20340,1.01,0,2.6
