base_year_month,port_code,full_empty_code,container_code,currency_code,ts_cost
202509,KRPUS05,F,D4,KRW,60100
202509,KRPUS05,F,D5,KRW,60100
202509,KRPUS05,F,D7,KRW,60100
202509,KRPUS05,F,R2,KRW,41500
202509,KRPUS05,F,R5,KRW,60100
202509,KRPUS05,M,D2,KRW,41500
202509,KRPUS05,M,D4,KRW,60100
202509,KRPUS05,M,D5,KRW,60100
202509,KRPUS05,M,D7,KRW,60100
202509,KRPUS05,M,R2,KRW,41500
202509,KRPUS05,M,R5,KRW,60100
202509,KRPUS07,F,D2,KRW,43400
202509,KRPUS07,F,D4,KRW,61700
202509,KRPUS07,F,D5,KRW,61700
202509,KRPUS07,F,D7,KRW,61700
202509,KRPUS07,F,R2,KRW,43400
202509,KRPUS07,F,R5,KRW,61700
202509,KRPUS07,M,D2,KRW,40500
202509,KRPUS07,M,D4,KRW,57400
202509,KRPUS07,M,D5,KRW,57400
202509,KRPUS07,M,D7,KRW,57400
202509,KRPUS07,M,R2,KRW,40500
202509,KRPUS07,M,R5,KRW,57400
202509,KRPUS09,F,D2,KRW,43400
202509,KRPUS09,F,D4,KRW,61700
202509,KRPUS09,F,D5,KRW,61700
202509,KRPUS09,F,D7,KRW,61700
202509,KRPUS09,F,R2,KRW,43400
202509,KRPUS09,F,R5,KRW,61700
202509,KRPUS09,M,D2,KRW,40500
202509,KRPUS09,M,D4,KRW,57400
202509,KRPUS09,M,D5,KRW,57400
202509,KRPUS09,M,D7,KRW,57400
202509,KRPUS09,M,R2,KRW,40500
202509,KRPUS09,M,R5,KRW,57400
202509,KRPUS10,F,D2,KRW,46275
202509,KRPUS10,F,D4,KRW,64650
202509,KRPUS10,F,D5,KRW,64650
202509,KRPUS10,F,D7,KRW,64650
202509,KRPUS10,F,R2,KRW,46275
202509,KRPUS10,F,R5,KRW,64650
202509,KRPUS10,M,D2,KRW,40170
202509,KRPUS10,M,D4,KRW,57650
202509,KRPUS10,M,D5,KRW,57650
202509,KRPUS10,M,D7,KRW,57650
202509,KRPUS10,M,R2,KRW,40170
202509,KRPUS10,M,R5,KRW,57650
202509,KRPUS12,F,D2,KRW,46440
202509,KRPUS12,F,D4,KRW,64065
202509,KRPUS12,F,D5,KRW,64065
202509,KRPUS12,F,D7,KRW,64065
202509,KRPUS12,F,R2,KRW,46440
202509,KRPUS12,F,R5,KRW,64065
202509,KRPUS12,M,D2,KRW,41105
202509,KRPUS12,M,D4,KRW,57120
202509,KRPUS12,M,D5,KRW,57120
202509,KRPUS12,M,D7,KRW,57120
202509,KRPUS12,M,R2,KRW,41105
202509,KRPUS12,M,R5,KRW,57120
202509,KRPUS13,F,D2,KRW,46440
202509,KRPUS13,F,D4,KRW,64065
202509,KRPUS13,F,D5,KRW,64065
202509,KRPUS13,F,D7,KRW,64065
202509,KRPUS13,F,R2,KRW,46440
202509,KRPUS13,F,R5,KRW,64065
202509,KRPUS13,M,D2,KRW,41105
202509,KRPUS13,M,D4,KRW,57120
202509,KRPUS13,M,D5,KRW,57120
202509,KRPUS13,M,D7,KRW,57120
202509,KRPUS13,M,R2,KRW,41105
202509,KRPUS13,M,R5,KRW,57120
202509,KRPUS14,F,D2,KRW,46275
202509,KRPUS14,F,D4,KRW,64065
202509,KRPUS14,F,D5,KRW,64065
202509,KRPUS14,F,D7,KRW,64065
202509,KRPUS14,F,R2,KRW,46275
202509,KRPUS14,F,R5,KRW,64065
202509,KRPUS14,M,D2,KRW,40170
202509,KRPUS14,M,D4,KRW,57120
202509,KRPUS14,M,D5,KRW,57120
202509,KRPUS14,M,D7,KRW,57120
202509,KRPUS14,M,R2,KRW,40170
202509,KRPUS14,M,R5,KRW,57120
202509,KRPUS15,F,D2,KRW,64000
202509,KRPUS15,F,D4,KRW,93200
202509,KRPUS15,F,D5,KRW,93200
202509,KRPUS15,F,D7,KRW,93200
202509,KRPUS15,F,R2,KRW,64000
202509,KRPUS15,F,R5,KRW,93200
202509,KRPUS15,M,D2,KRW,57400
202509,KRPUS15,M,D4,KRW,83900
202509,KRPUS15,M,D5,KRW,83900
202509,KRPUS15,M,D7,KRW,83900
202509,KRPUS15,M,R2,KRW,57400
202509,KRPUS15,M,R5,KRW,83900
202509,KRPUS16,F,D2,KRW,46900
202509,KRPUS16,F,D4,KRW,64650
202509,KRPUS16,F,D5,KRW,64650
202509,KRPUS16,F,D7,KRW,64650
202509,KRPUS16,F,R2,KRW,46900
202509,KRPUS16,F,R5,KRW,64650
202509,KRPUS16,M,D2,KRW,41550
202509,KRPUS16,M,D4,KRW,57650
202509,KRPUS16,M,D5,KRW,57650
202509,KRPUS16,M,D7,KRW,57650
202509,KRPUS16,M,R2,KRW,41550
202509,KRPUS16,M,R5,KRW,57650
202509,KRPUS17,F,D2,KRW,46275
202509,KRPUS17,F,D4,KRW,64065
202509,KRPUS17,F,D5,KRW,64065
202509,KRPUS17,F,D7,KRW,64065
202509,KRPUS17,F,R2,KRW,46275
202509,KRPUS17,F,R5,KRW,64065
202509,KRPUS17,M,D2,KRW,40170
202509,KRPUS17,M,D4,KRW,57120
202509,KRPUS17,M,D5,KRW,57120
202509,KRPUS17,M,D7,KRW,57120
202509,KRPUS17,M,R2,KRW,40170
202509,KRPUS17,M,R5,KRW,57120
202509,KRPUS18,F,D2,KRW,39200
202509,KRPUS18,F,D4,KRW,53900
202509,KRPUS18,F,D5,KRW,53900
202509,KRPUS18,F,D7,KRW,53900
202509,KRPUS18,F,R2,KRW,39200
202509,KRPUS18,F,R5,KRW,53900
202509,KRPUS18,M,D2,KRW,34600
202509,KRPUS18,M,D4,KRW,48400
202509,KRPUS18,M,D5,KRW,48400
202509,KRPUS18,M,D7,KRW,48400
202509,KRPUS18,M,R2,KRW,34600
202509,KRPUS18,M,R5,KRW,48400
202509,LBBEY20,F,D2,USD,66
202509,LBBEY20,F,D4,USD,66
202509,LBBEY20,F,D5,USD,66
202509,LBBEY20,F,D7,USD,66
202509,LBBEY20,F,R2,USD,66
202509,LBBEY20,F,R5,USD,66
202509,LBBEY20,M,D2,USD,66
202509,LBBEY20,M,D4,USD,66
202509,LBBEY20,M,D5,USD,66
202509,LBBEY20,M,D7,USD,66
202509,LBBEY20,M,R2,USD,66
202509,LBBEY20,M,R5,USD,66
202509,LKCMB01,F,D2,USD,47
202509,LKCMB01,F,D4,USD,71
202509,LKCMB01,F,D5,USD,71
202509,LKCMB01,F,D7,USD,80
202509,LKCMB01,F,R2,USD,47
202509,LKCMB01,F,R5,USD,71
202509,LKCMB01,M,D2,USD,47
202509,LKCMB01,M,D4,USD,71
202509,LKCMB01,M,D5,USD,71
202509,LKCMB01,M,D7,USD,80
202509,LKCMB01,M,R2,USD,47
202509,LKCMB01,M,R5,USD,71
202509,LKCMB02,F,D2,USD,47
202509,LKCMB02,F,D4,USD,71
202509,LKCMB02,F,D5,USD,71
202509,LKCMB02,F,D7,USD,80
202509,LKCMB02,F,R2,USD,47
202509,LKCMB02,F,R5,USD,71
202509,LKCMB02,M,D2,USD,47
202509,LKCMB02,M,D4,USD,71
202509,LKCMB02,M,D5,USD,71
202509,LKCMB02,M,D7,USD,80
202509,LKCMB02,M,R2,USD,47
202509,LKCMB02,M,R5,USD,71
202509,LKCMB05,F,D2,USD,49
202509,LKCMB05,F,D4,USD,76
202509,LKCMB05,F,D5,USD,76
202509,LKCMB05,F,D7,USD,85
202509,LKCMB05,F,R2,USD,49
202509,LKCMB05,F,R5,USD,76
202509,LKCMB05,M,D2,USD,49
202509,LKCMB05,M,D4,USD,76
202509,LKCMB05,M,D5,USD,76
202509,LKCMB05,M,D7,USD,85
202509,LKCMB05,M,R2,USD,49
202509,LKCMB05,M,R5,USD,76
202509,LKCMB10,F,D2,USD,47
202509,LKCMB10,F,D4,USD,71
202509,LKCMB10,F,D5,USD,71
202509,LKCMB10,F,D7,USD,80
202509,LKCMB10,F,R2,USD,47
202509,LKCMB10,F,R5,USD,71
202509,LKCMB10,M,D2,USD,47
202509,LKCMB10,M,D4,USD,71
202509,LKCMB10,M,D5,USD,71
202509,LKCMB10,M,D7,USD,80
202509,LKCMB10,M,R2,USD,47
202509,LKCMB10,M,R5,USD,71
202509,MATNG01,F,D2,EUR,70
202509,MATNG01,F,D4,EUR,70
202509,MATNG01,F,D5,EUR,70
202509,MATNG01,F,D7,EUR,70
202509,MATNG01,F,R2,EUR,70
202509,MATNG01,F,R5,EUR,70
202509,MATNG01,M,D2,EUR,70
202509,MATNG01,M,D4,EUR,70
202509,MATNG01,M,D5,EUR,70
202509,MATNG01,M,D7,EUR,70
202509,MATNG01,M,R2,EUR,70
202509,MATNG01,M,R5,EUR,70
202509,MATNG02,F,D2,EUR,64
202509,MATNG02,F,D4,EUR,64
202509,MATNG02,F,D5,EUR,64
202509,MATNG02,F,D7,EUR,64
202509,MATNG02,F,R2,EUR,64
202509,MATNG02,F,R5,EUR,64
202509,MATNG02,M,D2,EUR,64
202509,MATNG02,M,D4,EUR,64
202509,MATNG02,M,D5,EUR,64
202509,MATNG02,M,D7,EUR,64
202509,MATNG02,M,R2,EUR,64
202509,MATNG02,M,R5,EUR,64
202509,MTMAR01,F,D2,EUR,61
202509,MTMAR01,F,D4,EUR,61
202509,MTMAR01,F,D5,EUR,61
202509,MTMAR01,F,D7,EUR,61
202509,MTMAR01,F,R2,EUR,61
202509,MTMAR01,F,R5,EUR,61
202509,MTMAR01,M,D2,EUR,122
202509,MTMAR01,M,D4,EUR,122
202509,MTMAR01,M,D5,EUR,122
202509,MTMAR01,M,D7,EUR,122
202509,MTMAR01,M,R2,EUR,122
202509,MTMAR01,M,R5,EUR,122
202509,MUPLU01,F,D2,USD,12
202509,MUPLU01,F,D4,USD,24
202509,MUPLU01,F,D5,USD,24
202509,MUPLU01,F,D7,USD,24
202509,MUPLU01,F,R2,USD,12
202509,MUPLU01,F,R5,USD,24
202509,MXATM01,F,D2,USD,82
202509,MXATM01,F,D4,USD,82
202509,MXATM01,F,D5,USD,82
202509,MXATM01,F,D7,USD,82
202509,MXATM01,F,R2,USD,82
202509,MXATM01,F,R5,USD,82
202509,MXATM01,M,D2,USD,82
202509,MXATM01,M,D4,USD,82
202509,MXATM01,M,D5,USD,82
202509,MXATM01,M,D7,USD,82
202509,MXATM01,M,R2,USD,82
202509,MXATM01,M,R5,USD,82
202509,MXESE01,F,D2,USD,130
202509,MXESE01,F,D4,USD,130
202509,MXESE01,F,D5,USD,130
202509,MXESE01,F,D7,USD,130
202509,MXESE01,F,R2,USD,130
202509,MXESE01,F,R5,USD,130
202509,MXESE01,M,D2,USD,130
202509,MXESE01,M,D4,USD,130
202509,MXESE01,M,D5,USD,130
202509,MXESE01,M,D7,USD,130
202509,MXESE01,M,R2,USD,130
202509,MXESE01,M,R5,USD,130
202509,MXLZC01,F,D2,USD,46
202509,MXLZC01,F,D4,USD,46
202509,MXLZC01,F,D5,USD,46
202509,MXLZC01,F,D7,USD,46
202509,MXLZC01,F,R2,USD,46
202509,MXLZC01,F,R5,USD,46
202509,MXLZC01,M,D2,USD,46
202509,MXLZC01,M,D4,USD,46
202509,MXLZC01,M,D5,USD,46
202509,MXLZC01,M,D7,USD,46
202509,MXLZC01,M,R2,USD,46
202509,MXLZC01,M,R5,USD,46
202509,MXLZC02,F,D2,USD,59
202509,MXLZC02,F,D4,USD,59
202509,MXLZC02,F,D5,USD,59
202509,MXLZC02,F,D7,USD,59
202509,MXLZC02,F,R2,USD,59
202509,MXLZC02,F,R5,USD,59
202509,MXLZC02,M,D2,USD,59
202509,MXLZC02,M,D4,USD,59
202509,MXLZC02,M,D5,USD,59
202509,MXLZC02,M,D7,USD,59
202509,MXLZC02,M,R2,USD,59
202509,MXLZC02,M,R5,USD,59
202509,MXTUX01,F,D2,USD,120
202509,MXTUX01,F,D4,USD,120
202509,MXTUX01,F,D5,USD,120
202509,MXTUX01,F,D7,USD,120
202509,MXTUX01,F,R2,USD,120
202509,MXTUX01,F,R5,USD,120
202509,MXVER03,F,D2,USD,107
202509,MXVER03,F,D4,USD,107
202509,MXVER03,F,D5,USD,107
202509,MXVER03,F,D7,USD,107
202509,MXVER03,F,R2,USD,107
202509,MXVER03,F,R5,USD,107
202509,MXVER03,M,D2,USD,107
202509,MXVER03,M,D4,USD,107
202509,MXVER03,M,D5,USD,107
202509,MXVER03,M,D7,USD,107
202509,MXVER03,M,R2,USD,107
202509,MXVER03,M,R5,USD,107
202509,MXVER04,F,D2,USD,65
202509,MXVER04,F,D4,USD,65
202509,MXVER04,F,D5,USD,65
202509,MXVER04,F,D7,USD,65
202509,MXVER04,F,R2,USD,65
202509,MXVER04,F,R5,USD,65
202509,MXVER04,M,D2,USD,65
202509,MXVER04,M,D4,USD,65
202509,MXVER04,M,D5,USD,65
202509,MXVER04,M,D7,USD,65
202509,MXVER04,M,R2,USD,65
202509,MXVER04,M,R5,USD,65
202509,MXZLO01,F,D2,USD,35
202509,MXZLO01,F,D4,USD,35
202509,MXZLO01,F,D5,USD,35
202509,MXZLO01,F,D7,USD,35
202509,MXZLO01,F,R2,USD,35
202509,MXZLO01,F,R5,USD,35
202509,MXZLO01,M,D2,USD,56
202509,MXZLO01,M,D4,USD,56
202509,MXZLO01,M,D5,USD,56
202509,MXZLO01,M,D7,USD,56
202509,MXZLO01,M,R2,USD,56
202509,MXZLO01,M,R5,USD,56
202509,MXZLO03,F,D2,USD,81
202509,MXZLO03,F,D4,USD,81
202509,MXZLO03,F,D5,USD,81
202509,MXZLO03,F,D7,USD,81
202509,MXZLO03,F,R2,USD,81
202509,MXZLO03,F,R5,USD,81
202509,MXZLO03,M,D2,USD,81
202509,MXZLO03,M,D4,USD,81
202509,MXZLO03,M,D5,USD,81
202509,MXZLO03,M,D7,USD,81
202509,MXZLO03,M,R2,USD,81
202509,MXZLO03,M,R5,USD,81
202509,MYPEN01,F,D2,MYR,175
202509,MYPKG01,F,D2,MYR,209
202509,MYPKG01,F,D4,MYR,314
202509,MYPKG01,F,D5,MYR,314
202509,MYPKG01,F,D7,MYR,359
202509,MYPKG01,F,R2,MYR,209
202509,MYPKG01,F,R5,MYR,314
202509,MYPKG01,M,D2,MYR,207
202509,MYPKG01,M,D4,MYR,311
202509,MYPKG01,M,D5,MYR,311
202509,MYPKG01,M,D7,MYR,345
202509,MYPKG01,M,R2,MYR,207
202509,MYPKG01,M,R5,MYR,311
202509,MYPKG02,F,D2,MYR,209
202509,MYPKG02,F,D4,MYR,314
202509,MYPKG02,F,D5,MYR,314
202509,MYPKG02,F,D7,MYR,359
202509,MYPKG02,F,R2,MYR,209
202509,MYPKG02,F,R5,MYR,314
202509,MYPKG02,M,D2,MYR,207
202509,MYPKG02,M,D4,MYR,311
202509,MYPKG02,M,D5,MYR,311
202509,MYPKG02,M,D7,MYR,345
202509,MYPKG02,M,R2,MYR,207
202509,MYPKG02,M,R5,MYR,311
202509,MYTPP01,F,D2,MYR,260
202509,MYTPP01,F,D4,MYR,390
202509,MYTPP01,F,D5,MYR,390
202509,MYTPP01,F,D7,MYR,435
202509,MYTPP01,F,R2,MYR,260
202509,MYTPP01,F,R5,MYR,390
202509,MYTPP01,M,D2,MYR,260
202509,MYTPP01,M,D4,MYR,390
202509,MYTPP01,M,D5,MYR,390
202509,MYTPP01,M,D7,MYR,435
202509,MYTPP01,M,R2,MYR,260
202509,MYTPP01,M,R5,MYR,390
202509,MZMPM01,F,D2,USD,188
202509,MZMPM01,F,D4,USD,295
202509,MZMPM01,F,D5,USD,295
202509,MZMPM01,F,D7,USD,354
202509,MZMPM01,F,R2,USD,231
202509,MZMPM01,F,R5,USD,365
202509,MZMPM01,M,D2,USD,188
202509,MZMPM01,M,D4,USD,295
202509,MZMPM01,M,D5,USD,295
202509,MZMPM01,M,D7,USD,354
202509,MZMPM01,M,R2,USD,188
202509,MZMPM01,M,R5,USD,295
202509,NCNOU01,F,D2,XPF,27103
202509,NCNOU01,F,D4,XPF,48786
202509,NCNOU01,F,D5,XPF,48786
202509,NCNOU01,F,R2,XPF,27103
202509,NCNOU01,F,R5,XPF,48786
202509,NGAPP01,F,D2,USD,648
202509,NGAPP01,F,D4,USD,720
202509,NGAPP01,F,D5,USD,720
202509,NGAPP01,F,D7,USD,720
202509,NGAPP01,F,R2,USD,648
202509,NGAPP01,F,R5,USD,720
202509,NGAPP01,M,D2,USD,561
202509,NGAPP01,M,D4,USD,576
202509,NGAPP01,M,D5,USD,576
202509,NGAPP01,M,D7,USD,576
202509,NGAPP01,M,R2,USD,561
202509,NGAPP01,M,R5,USD,576
202509,NGLKK01,F,D2,USD,71
202509,NGLKK01,F,D4,USD,99
202509,NGLKK01,F,D5,USD,99
202509,NGLKK01,F,D7,USD,99
202509,NGLKK01,F,R2,USD,71
202509,NGLKK01,F,R5,USD,99
202509,NGLKK01,M,D2,USD,71
202509,NGLKK01,M,D4,USD,99
202509,NGLKK01,M,D5,USD,99
202509,NGLKK01,M,D7,USD,99
202509,NGLKK01,M,R2,USD,71
202509,NGLKK01,M,R5,USD,99
202509,NGONN01,F,D2,USD,142
202509,NGONN01,F,D4,USD,213
202509,NGONN01,F,D5,USD,213
202509,NGONN01,F,D7,USD,213
202509,NGONN01,F,R2,USD,142
202509,NGONN01,F,R5,USD,213
202509,NGONN01,M,D2,USD,155
202509,NGONN01,M,D4,USD,204
202509,NGONN01,M,D5,USD,204
202509,NGONN01,M,D7,USD,204
202509,NGONN01,M,R2,USD,155
202509,NGONN01,M,R5,USD,204
202509,NGTIN01,F,D2,USD,155
202509,NGTIN01,F,D4,USD,213
202509,NGTIN01,F,D5,USD,213
202509,NGTIN01,F,D7,USD,213
202509,NGTIN01,F,R2,USD,155
202509,NGTIN01,F,R5,USD,213
202509,NGTIN01,M,D2,USD,155
202509,NGTIN01,M,D4,USD,213
202509,NGTIN01,M,D5,USD,213
202509,NGTIN01,M,D7,USD,213
202509,NGTIN01,M,R2,USD,155
202509,NGTIN01,M,R5,USD,213
202509,NGTIN13,F,D2,EUR,70
202509,NGTIN13,F,D4,EUR,70
202509,NGTIN13,F,D5,EUR,70
202509,NGTIN13,F,D7,EUR,70
202509,NGTIN13,F,R2,EUR,70
202509,NGTIN13,F,R5,EUR,70
202509,NGTIN13,M,D2,EUR,70
202509,NGTIN13,M,D4,EUR,70
202509,NGTIN13,M,D5,EUR,70
202509,NGTIN13,M,D7,EUR,70
202509,NGTIN13,M,R2,EUR,70
202509,NGTIN13,M,R5,EUR,70
202509,NLRTM01,F,D2,EUR,61
202509,NLRTM01,F,D4,EUR,61
202509,NLRTM01,F,D5,EUR,61
202509,NLRTM01,F,D7,EUR,61
202509,NLRTM01,F,R2,EUR,61
202509,NLRTM01,F,R5,EUR,61
202509,NLRTM01,M,D2,EUR,82
202509,NLRTM01,M,D4,EUR,82
202509,NLRTM01,M,D5,EUR,82
202509,NLRTM01,M,D7,EUR,82
202509,NLRTM01,M,R2,EUR,82
202509,NLRTM01,M,R5,EUR,82
202509,NLRTM03,F,D2,EUR,63
202509,NLRTM03,F,D4,EUR,63
202509,NLRTM03,F,D5,EUR,63
202509,NLRTM03,F,D7,EUR,63
202509,NLRTM03,F,R2,EUR,63
202509,NLRTM03,F,R5,EUR,63
202509,NLRTM03,M,D2,EUR,63
202509,NLRTM03,M,D4,EUR,63
202509,NLRTM03,M,D5,EUR,63
202509,NLRTM03,M,D7,EUR,63
202509,NLRTM03,M,R2,EUR,63
202509,NLRTM03,M,R5,EUR,63
202509,NLRTM08,F,D2,EUR,61
202509,NLRTM08,F,D4,EUR,61
202509,NLRTM08,F,D5,EUR,61
202509,NLRTM08,F,D7,EUR,61
202509,NLRTM08,F,R2,EUR,61
202509,NLRTM08,F,R5,EUR,61
202509,NLRTM08,M,D2,EUR,82
202509,NLRTM08,M,D4,EUR,82
202509,NLRTM08,M,D5,EUR,82
202509,NLRTM08,M,D7,EUR,82
202509,NLRTM08,M,R2,EUR,82
202509,NLRTM08,M,R5,EUR,82
202509,NLRTM15,F,D2,EUR,52
202509,NLRTM15,F,D4,EUR,52
202509,NLRTM15,F,D5,EUR,52
202509,NLRTM15,F,D7,EUR,52
202509,NLRTM15,F,R2,EUR,52
202509,NLRTM15,F,R5,EUR,52
202509,NLRTM15,M,D2,EUR,78
202509,NLRTM15,M,D4,EUR,78
202509,NLRTM15,M,D5,EUR,78
202509,NLRTM15,M,D7,EUR,78
202509,NLRTM15,M,R2,EUR,78
202509,NLRTM15,M,R5,EUR,78
202509,NLRTM16,F,D2,EUR,92
202509,NLRTM16,F,D4,EUR,92
202509,NLRTM16,F,D5,EUR,92
202509,NLRTM16,F,D7,EUR,92
202509,NLRTM16,F,R2,EUR,92
202509,NLRTM16,F,R5,EUR,92
202509,NLRTM16,M,D2,EUR,92
202509,NLRTM16,M,D4,EUR,92
202509,NLRTM16,M,D5,EUR,92
202509,NLRTM16,M,D7,EUR,92
202509,NLRTM16,M,R2,EUR,92
202509,NLRTM16,M,R5,EUR,92
202509,NLRTM22,F,D2,EUR,83
202509,NLRTM22,F,D4,EUR,83
202509,NLRTM22,F,D5,EUR,83
202509,NLRTM22,F,D7,EUR,83
202509,NLRTM22,F,R2,EUR,83
202509,NLRTM22,F,R5,EUR,83
202509,NLRTM22,M,D2,EUR,124
202509,NLRTM22,M,D4,EUR,124
202509,NLRTM22,M,D5,EUR,124
202509,NLRTM22,M,D7,EUR,124
202509,NLRTM22,M,R2,EUR,124
202509,NLRTM22,M,R5,EUR,124
202509,NZAKL01,F,D2,NZD,136
202509,NZAKL01,F,D4,NZD,177
202509,NZAKL01,F,D5,NZD,177
202509,NZAKL01,F,D7,NZD,177
202509,NZAKL01,F,R2,NZD,141
202509,NZAKL01,F,R5,NZD,184
202509,NZAKL01,M,D2,NZD,136
202509,NZAKL01,M,D4,NZD,177
202509,NZAKL01,M,D5,NZD,177
202509,NZAKL01,M,D7,NZD,177
202509,NZAKL01,M,R2,NZD,141
202509,NZAKL01,M,R5,NZD,184
202509,NZLYT01,F,D2,NZD,192
202509,NZLYT01,F,D4,NZD,257
202509,NZLYT01,F,D5,NZD,257
202509,NZLYT01,F,R2,NZD,192
202509,NZLYT01,F,R5,NZD,257
202509,NZLYT01,M,D2,NZD,158
202509,NZLYT01,M,D4,NZD,187
202509,NZLYT01,M,D5,NZD,187
202509,NZLYT01,M,R2,NZD,158
202509,NZLYT01,M,R5,NZD,187
202509,NZNPE01,F,D2,NZD,233
202509,NZNPE01,F,D4,NZD,277
202509,NZNPE01,F,D5,NZD,277
202509,NZNPE01,F,R2,NZD,233
202509,NZNPE01,F,R5,NZD,277
202509,NZNPE01,M,D2,NZD,163
202509,NZNPE01,M,D4,NZD,192
202509,NZNPE01,M,D5,NZD,192
202509,NZNPE01,M,R2,NZD,163
202509,NZNPE01,M,R5,NZD,192
202509,NZTRG01,F,D2,NZD,160
202509,NZTRG01,F,D4,NZD,178
202509,NZTRG01,F,D5,NZD,178
202509,NZTRG01,F,R2,NZD,160
202509,NZTRG01,F,R5,NZD,178
202509,NZTRG01,M,D2,NZD,160
202509,NZTRG01,M,D4,NZD,178
202509,NZTRG01,M,D5,NZD,178
202509,NZTRG01,M,R2,NZD,160
202509,NZTRG01,M,R5,NZD,178
202509,OMSOH01,F,D2,OMR,13
202509,OMSOH01,F,D4,OMR,13
202509,OMSOH01,F,D5,OMR,13
202509,OMSOH01,F,D7,OMR,15
202509,OMSOH01,F,R2,OMR,13
202509,OMSOH01,F,R5,OMR,13
202509,OMSOH01,M,D2,OMR,13
202509,OMSOH01,M,D4,OMR,13
202509,OMSOH01,M,D5,OMR,13
202509,OMSOH01,M,D7,OMR,15
202509,OMSOH01,M,R2,OMR,13
202509,OMSOH01,M,R5,OMR,13
202509,PABLB01,F,D2,USD,136
202509,PABLB01,F,D4,USD,136
202509,PABLB01,F,D5,USD,136
202509,PABLB01,F,D7,USD,136
202509,PABLB01,F,R2,USD,136
202509,PABLB01,F,R5,USD,136
202509,PABLB01,M,D2,USD,136
202509,PABLB01,M,D4,USD,136
202509,PABLB01,M,D5,USD,136
202509,PABLB01,M,D7,USD,136
202509,PABLB01,M,R2,USD,136
202509,PABLB01,M,R5,USD,136
202509,PACSO01,F,D2,USD,115
202509,PACSO01,F,D4,USD,115
202509,PACSO01,F,D5,USD,115
202509,PACSO01,F,D7,USD,115
202509,PACSO01,F,R2,USD,115
202509,PACSO01,F,R5,USD,115
202509,PACSO01,M,D2,USD,115
202509,PACSO01,M,D4,USD,115
202509,PACSO01,M,D5,USD,115
202509,PACSO01,M,D7,USD,115
202509,PACSO01,M,R2,USD,115
202509,PACSO01,M,R5,USD,115
202509,PACTB01,F,D2,USD,136
202509,PACTB01,F,D4,USD,136
202509,PACTB01,F,D5,USD,136
202509,PACTB01,F,D7,USD,136
202509,PACTB01,F,R2,USD,136
202509,PACTB01,F,R5,USD,136
202509,PACTB01,M,D2,USD,136
202509,PACTB01,M,D4,USD,136
202509,PACTB01,M,D5,USD,136
202509,PACTB01,M,D7,USD,136
202509,PACTB01,M,R2,USD,136
202509,PACTB01,M,R5,USD,136
202509,PAMIT01,F,D2,USD,91
202509,PAMIT01,F,D4,USD,91
202509,PAMIT01,F,D5,USD,91
202509,PAMIT01,F,D7,USD,91
202509,PAMIT01,F,R2,USD,91
202509,PAMIT01,F,R5,USD,91
202509,PAMIT01,M,D2,USD,91
202509,PAMIT01,M,D4,USD,91
202509,PAMIT01,M,D5,USD,91
202509,PAMIT01,M,D7,USD,91
202509,PAMIT01,M,R2,USD,91
202509,PAMIT01,M,R5,USD,91
202509,PAONX01,F,D2,USD,150
202509,PAONX01,F,D4,USD,150
202509,PAONX01,F,D5,USD,150
202509,PAONX01,F,D7,USD,150
202509,PAONX01,F,R2,USD,150
202509,PAONX01,F,R5,USD,150
202509,PAONX01,M,D2,USD,150
202509,PAONX01,M,D4,USD,150
202509,PAONX01,M,D5,USD,150
202509,PAONX01,M,D7,USD,150
202509,PAONX01,M,R2,USD,150
202509,PAONX01,M,R5,USD,150
202509,PAROD01,F,D2,USD,120
202509,PAROD01,F,D4,USD,120
202509,PAROD01,F,D5,USD,120
202509,PAROD01,F,D7,USD,120
202509,PAROD01,F,R2,USD,120
202509,PAROD01,F,R5,USD,120
202509,PAROD01,M,D2,USD,120
202509,PAROD01,M,D4,USD,120
202509,PAROD01,M,D5,USD,120
202509,PAROD01,M,D7,USD,120
202509,PAROD01,M,R2,USD,120
202509,PAROD01,M,R5,USD,120
202509,PECLL02,F,D2,USD,79
202509,PECLL02,F,D4,USD,79
202509,PECLL02,F,D5,USD,79
202509,PECLL02,F,D7,USD,79
202509,PECLL02,F,R2,USD,79
202509,PECLL02,F,R5,USD,79
202509,PECLL02,M,D2,USD,79
202509,PECLL02,M,D4,USD,79
202509,PECLL02,M,D5,USD,79
202509,PECLL02,M,D7,USD,79
202509,PECLL02,M,R2,USD,79
202509,PECLL02,M,R5,USD,79
202509,PECLL03,F,D2,USD,128
202509,PECLL03,F,D4,USD,191
202509,PECLL03,F,D5,USD,191
202509,PECLL03,F,R2,USD,128
202509,PECLL03,F,R5,USD,191
202509,PECLL03,M,D2,USD,128
202509,PECLL03,M,D4,USD,191
202509,PECLL03,M,D5,USD,191
202509,PECLL03,M,R2,USD,128
202509,PECLL03,M,R5,USD,191
202509,PEPAI01,F,D2,USD,166
202509,PEPAI01,F,D4,USD,226
202509,PEPAI01,F,D5,USD,226
202509,PEPAI01,F,D7,USD,226
202509,PEPAI01,F,R2,USD,166
202509,PEPAI01,F,R5,USD,226
202509,PEPAI01,M,D2,USD,166
202509,PEPAI01,M,D4,USD,226
202509,PEPAI01,M,D5,USD,226
202509,PEPAI01,M,D7,USD,226
202509,PEPAI01,M,R2,USD,166
202509,PEPAI01,M,R5,USD,226
202509,PEPIO02,F,D2,USD,120
