"base_year_month","vessel_capacity","port_stay_bunker_consumption","idling_bunker_consumption","pilot_inout_bunker_consumption"
"202605",8250,0.510,0.000,2.120
"202605",8260,0.510,0.000,2.120
"202605",8270,0.510,0.000,2.120
"202605",8280,0.510,0.000,2.120
"202605",8290,0.510,0.000,2.120
"202605",8300,0.510,0.000,2.120
"202605",8310,0.510,0.000,2.120
"202605",8320,0.510,0.000,2.120
"202605",8330,0.510,0.000,2.120
"202605",8340,0.510,0.000,2.120
"202605",8350,0.510,0.000,2.120
"202605",8360,0.510,0.000,2.120
"202605",8370,0.510,0.000,2.120
"202605",8380,0.510,0.000,2.120
"202605",8390,0.510,0.000,2.120
"202605",8400,0.510,0.000,2.120
"202605",8410,0.510,0.000,2.120
"202605",8420,0.510,0.000,2.120
"202605",8430,0.510,0.000,2.120
"202605",8440,0.510,0.000,2.120
"202605",8450,0.510,0.000,2.120
"202605",8460,0.510,0.000,2.120
"202605",8470,0.510,0.000,2.120
"202605",8480,0.510,0.000,2.120
"202605",8490,0.510,0.000,2.120
"202605",8500,0.510,0.000,2.120
"202605",8510,0.510,0.000,2.120
"202605",8520,0.510,0.000,2.120
"202605",8530,0.510,0.000,2.120
"202605",8540,0.510,0.000,2.120
"202605",8550,0.510,0.000,2.120
"202605",8560,0.510,0.000,2.120
"202605",8570,0.510,0.000,2.120
"202605",8580,0.510,0.000,2.120
"202605",8590,0.510,0.000,2.120
"202605",8600,0.510,0.000,2.120
"202605",8610,0.510,0.000,2.120
"202605",8620,0.510,0.000,2.120
"202605",8630,0.510,0.000,2.120
"202605",8640,0.510,0.000,2.120
"202605",8650,0.510,0.000,2.120
"202605",8660,0.510,0.000,2.120
"202605",8670,0.510,0.000,2.120
"202605",8680,0.510,0.000,2.120
"202605",8690,0.510,0.000,2.120
"202605",8700,0.510,0.000,2.120
"202605",8710,0.510,0.000,2.120
"202605",8720,0.510,0.000,2.120
"202605",8730,0.510,0.000,2.120
"202605",8740,0.510,0.000,2.120
"202605",8780,0.510,0.000,2.120
"202605",8750,0.510,0.000,2.120
"202605",8760,0.510,0.000,2.120
"202605",8770,0.510,0.000,2.120
"202605",8790,0.510,0.000,2.120
"202605",8800,0.690,0.000,2.210
"202605",8810,0.690,0.000,2.210
"202605",8820,0.690,0.000,2.210
"202605",8830,0.690,0.000,2.210
"202605",8840,0.690,0.000,2.210
"202605",8850,0.690,0.000,2.210
"202605",8860,0.690,0.000,2.210
"202605",8870,0.690,0.000,2.210
"202605",8880,0.690,0.000,2.210
"202605",8890,0.690,0.000,2.210
"202605",8900,0.690,0.000,2.210
"202605",8910,0.690,0.000,2.210
"202605",8920,0.690,0.000,2.210
"202605",8930,0.690,0.000,2.210
"202605",8940,0.690,0.000,2.210
"202605",8950,0.690,0.000,2.250
"202605",8960,0.690,0.000,2.250
"202605",8970,0.690,0.000,2.250
"202605",8980,0.690,0.000,2.250
"202605",8990,0.690,0.000,2.250
"202605",9000,0.690,0.000,2.250
"202605",9010,0.690,0.000,2.250
"202605",9020,0.690,0.000,2.250
"202605",9030,0.690,0.000,2.250
"202605",9040,0.690,0.000,2.250
"202605",9050,0.690,0.000,2.250
"202605",9060,0.690,0.000,2.250
"202605",9070,0.690,0.000,2.250
"202605",9080,0.690,0.000,2.250
"202605",9090,0.690,0.000,2.250
"202605",9100,0.690,0.000,2.250
"202605",9110,0.690,0.000,2.250
"202605",9120,0.690,0.000,2.250
"202605",9130,0.690,0.000,2.250
"202605",9140,0.690,0.000,2.250
"202605",9150,0.690,0.000,2.250
"202605",9160,0.690,0.000,2.250
"202605",9170,0.690,0.000,2.250
"202605",9180,0.690,0.000,2.250
"202605",9190,0.690,0.000,2.250
"202605",9200,0.690,0.000,2.250
"202605",9210,0.690,0.000,2.250
"202605",9220,0.690,0.000,2.250
"202605",9230,0.690,0.000,2.250
"202605",9240,0.690,0.000,2.250
"202605",9250,0.690,0.000,2.250
"202605",9260,0.690,0.000,2.250
"202605",9270,0.690,0.000,2.250
"202605",9280,0.690,0.000,2.250
"202605",9290,0.690,0.000,2.250
"202605",9300,0.690,0.000,2.250
"202605",9310,0.690,0.000,2.250
"202605",9320,0.690,0.000,2.250
"202605",9330,0.690,0.000,2.250
"202605",9340,0.690,0.000,2.250
"202605",9350,0.690,0.000,2.250
"202605",9360,0.690,0.000,2.250
"202605",9370,0.690,0.000,2.250
"202605",9380,0.690,0.000,2.250
"202605",9390,0.690,0.000,2.250
"202605",9400,0.690,0.000,2.250
"202605",9410,0.690,0.000,2.250
"202605",9420,0.690,0.000,2.250
"202605",9430,0.690,0.000,2.250
"202605",9440,0.690,0.000,2.250
"202605",9450,0.690,0.000,2.250
"202605",9460,0.690,0.000,2.250
"202605",9470,0.690,0.000,2.250
"202605",9480,0.690,0.000,2.250
"202605",9490,0.690,0.000,2.250
"202605",9500,0.690,0.000,2.250
"202605",9510,0.690,0.000,2.250
"202605",9520,0.690,0.000,2.250
"202605",9530,0.690,0.000,2.250
"202605",9540,0.690,0.000,2.250
"202605",9550,0.690,0.000,2.250
"202605",9560,0.690,0.000,2.250
"202605",9570,0.690,0.000,2.250
"202605",9580,0.690,0.000,2.250
"202605",9590,0.690,0.000,2.250
"202605",9600,0.690,0.000,2.250
"202605",9610,0.690,0.000,2.250
"202605",9620,0.690,0.000,2.250
"202605",9630,0.690,0.000,2.250
"202605",9640,0.690,0.000,2.250
"202605",9650,0.690,0.000,2.250
"202605",9660,0.690,0.000,2.250
"202605",9670,0.690,0.000,2.250
"202605",9680,0.690,0.000,2.250
"202605",9690,0.690,0.000,2.250
"202605",9700,0.690,0.000,2.250
"202605",9710,0.690,0.000,2.250
"202605",9720,0.690,0.000,2.250
"202605",9730,0.690,0.000,2.250
"202605",9740,0.690,0.000,2.250
"202605",9750,0.690,0.000,2.250
"202605",9760,0.690,0.000,2.250
"202605",9770,0.690,0.000,2.250
"202605",9780,0.690,0.000,2.250
"202605",9790,0.690,0.000,2.250
"202605",9800,0.820,0.000,2.350
"202605",9810,0.820,0.000,2.350
"202605",9820,0.820,0.000,2.350
"202605",9830,0.820,0.000,2.350
"202605",9840,0.820,0.000,2.350
"202605",9850,0.820,0.000,2.350
"202605",9860,0.820,0.000,2.350
"202605",9870,0.820,0.000,2.350
"202605",9880,0.820,0.000,2.350
"202605",9890,0.820,0.000,2.350
"202605",9900,0.820,0.000,2.350
"202605",9910,0.820,0.000,2.350
"202605",9920,0.820,0.000,2.350
"202605",9930,0.820,0.000,2.350
"202605",9970,0.820,0.000,2.350
"202605",9940,0.820,0.000,2.350
"202605",9950,0.820,0.000,2.350
"202605",9960,0.820,0.000,2.350
"202605",9980,0.820,0.000,2.350
"202605",9990,0.820,0.000,2.350
"202605",10000,0.820,0.000,2.350
"202605",10010,0.820,0.000,2.350
"202605",10020,0.820,0.000,2.350
"202605",10030,0.820,0.000,2.350
"202605",10040,0.820,0.000,2.350
"202605",10050,0.820,0.000,2.350
"202605",10060,0.820,0.000,2.350
"202605",10070,0.820,0.000,2.350
"202605",10080,0.820,0.000,2.350
"202605",10090,0.820,0.000,2.350
"202605",10100,0.820,0.000,2.350
"202605",10110,0.820,0.000,2.350
"202605",10120,0.820,0.000,2.350
"202605",10130,0.820,0.000,2.350
"202605",10140,0.820,0.000,2.350
"202605",10150,0.820,0.000,2.350
"202605",10160,0.820,0.000,2.350
"202605",10170,0.820,0.000,2.350
"202605",10180,0.820,0.000,2.350
"202605",10190,0.820,0.000,2.350
"202605",10200,0.820,0.000,2.350
"202605",10210,0.820,0.000,2.350
"202605",10220,0.820,0.000,2.350
"202605",10230,0.820,0.000,2.350
"202605",10240,0.820,0.000,2.350
"202605",10250,0.820,0.000,2.350
"202605",10260,0.820,0.000,2.350
"202605",10270,0.820,0.000,2.350
"202605",10280,0.820,0.000,2.350
"202605",10290,0.820,0.000,2.350
"202605",10300,0.820,0.000,2.350
"202605",10310,0.820,0.000,2.350
"202605",10320,0.820,0.000,2.350
"202605",10330,0.820,0.000,2.350
"202605",10340,0.820,0.000,2.350
"202605",10350,0.820,0.000,2.350
"202605",10360,0.820,0.000,2.350
"202605",10370,0.820,0.000,2.350
"202605",10380,0.820,0.000,2.350
"202605",10390,0.820,0.000,2.350
"202605",10400,0.820,0.000,2.350
"202605",10410,0.820,0.000,2.350
"202605",10420,0.820,0.000,2.350
"202605",10430,0.820,0.000,2.350
"202605",10440,0.820,0.000,2.350
"202605",10450,0.820,0.000,2.350
"202605",10460,0.820,0.000,2.350
"202605",10470,0.820,0.000,2.350
"202605",10480,0.820,0.000,2.350
"202605",10490,0.820,0.000,2.350
"202605",10500,0.820,0.000,2.350
"202605",10510,0.820,0.000,2.350
"202605",10520,0.820,0.000,2.350
"202605",10530,0.820,0.000,2.350
"202605",10540,0.820,0.000,2.350
"202605",10550,0.820,0.000,2.350
"202605",10560,0.820,0.000,2.350
"202605",10570,0.820,0.000,2.350
"202605",10580,0.820,0.000,2.350
"202605",10590,0.820,0.000,2.350
"202605",10600,0.820,0.000,2.350
"202605",10610,0.820,0.000,2.350
"202605",10620,0.820,0.000,2.350
"202605",10630,0.820,0.000,2.350
"202605",10640,0.820,0.000,2.350
"202605",10650,0.820,0.000,2.350
"202605",10660,0.820,0.000,2.350
"202605",10670,0.820,0.000,2.350
"202605",10680,0.820,0.000,2.350
"202605",10690,0.820,0.000,2.350
"202605",10700,0.820,0.000,2.350
"202605",10710,0.820,0.000,2.350
"202605",10720,0.820,0.000,2.350
"202605",10730,0.820,0.000,2.350
"202605",10740,0.820,0.000,2.350
"202605",10750,0.820,0.000,2.350
"202605",10760,0.820,0.000,2.350
"202605",10770,0.820,0.000,2.350
"202605",10780,0.820,0.000,2.350
"202605",10790,0.820,0.000,2.350
"202605",10800,0.820,0.000,2.350
"202605",10810,0.820,0.000,2.350
"202605",10820,0.820,0.000,2.350
"202605",10830,0.820,0.000,2.350
"202605",10840,0.820,0.000,2.350
"202605",10850,0.820,0.000,2.350
"202605",10860,0.820,0.000,2.350
"202605",10870,0.820,0.000,2.350
"202605",10880,0.820,0.000,2.350
"202605",10890,0.820,0.000,2.350
"202605",10900,0.820,0.000,2.350
"202605",10910,0.820,0.000,2.350
"202605",10920,0.820,0.000,2.350
"202605",10930,0.820,0.000,2.350
"202605",10940,0.820,0.000,2.350
"202605",10950,0.820,0.000,2.350
"202605",10960,0.820,0.000,2.350
"202605",10970,0.820,0.000,2.350
"202605",10980,0.820,0.000,2.350
"202605",10990,0.820,0.000,2.350
"202605",11000,0.840,0.000,2.450
"202605",11010,0.840,0.000,2.450
"202605",11020,0.840,0.000,2.450
"202605",11030,0.840,0.000,2.450
"202605",11040,0.840,0.000,2.450
"202605",11050,0.840,0.000,2.450
"202605",11060,0.840,0.000,2.450
"202605",11070,0.840,0.000,2.450
"202605",11080,0.840,0.000,2.450
"202605",11090,0.840,0.000,2.450
"202605",11100,0.840,0.000,2.450
"202605",11140,0.840,0.000,2.450
"202605",11110,0.840,0.000,2.450
"202605",11120,0.840,0.000,2.450
"202605",11130,0.840,0.000,2.450
"202605",11150,0.840,0.000,2.450
"202605",11160,0.840,0.000,2.450
"202605",11170,0.840,0.000,2.450
"202605",11180,0.840,0.000,2.450
"202605",11190,0.840,0.000,2.450
"202605",11200,0.840,0.000,2.450
"202605",11210,0.840,0.000,2.450
"202605",11220,0.840,0.000,2.450
"202605",11230,0.840,0.000,2.450
"202605",11240,0.840,0.000,2.450
"202605",11250,0.840,0.000,2.450
"202605",11260,0.840,0.000,2.450
"202605",11270,0.840,0.000,2.450
"202605",11280,0.840,0.000,2.450
"202605",11290,0.840,0.000,2.450
"202605",11300,0.840,0.000,2.450
"202605",11310,0.840,0.000,2.450
"202605",11320,0.840,0.000,2.450
"202605",11330,0.840,0.000,2.450
"202605",11340,0.840,0.000,2.450
"202605",11350,0.840,0.000,2.450
"202605",11360,0.840,0.000,2.450
"202605",11370,0.840,0.000,2.450
"202605",11380,0.840,0.000,2.450
"202605",11390,0.840,0.000,2.450
"202605",11400,0.840,0.000,2.450
"202605",11410,0.840,0.000,2.450
"202605",11420,0.840,0.000,2.450
"202605",11430,0.840,0.000,2.450
"202605",11440,0.840,0.000,2.450
"202605",11450,0.840,0.000,2.450
"202605",11460,0.840,0.000,2.450
"202605",11470,0.840,0.000,2.450
"202605",11480,0.840,0.000,2.450
"202605",11490,0.840,0.000,2.450
"202605",11500,0.840,0.000,2.500
"202605",11510,0.840,0.000,2.500
"202605",11520,0.840,0.000,2.500
"202605",11530,0.840,0.000,2.500
"202605",11540,0.840,0.000,2.500
"202605",11550,0.840,0.000,2.500
"202605",11560,0.840,0.000,2.500
"202605",11570,0.840,0.000,2.500
"202605",11580,0.840,0.000,2.500
"202605",11590,0.840,0.000,2.500
"202605",11600,0.840,0.000,2.500
"202605",11610,0.840,0.000,2.500
"202605",11620,0.840,0.000,2.500
"202605",11630,0.840,0.000,2.500
"202605",11640,0.840,0.000,2.500
"202605",11650,0.840,0.000,2.500
"202605",11660,0.840,0.000,2.500
"202605",11670,0.840,0.000,2.500
"202605",11680,0.840,0.000,2.500
"202605",11690,0.840,0.000,2.500
"202605",11700,0.840,0.000,2.500
"202605",11710,0.840,0.000,2.500
"202605",11720,0.840,0.000,2.500
"202605",11730,0.840,0.000,2.500
"202605",11740,0.840,0.000,2.500
"202605",11750,0.840,0.000,2.500
"202605",11760,0.840,0.000,2.500
"202605",11770,0.840,0.000,2.500
"202605",11780,0.840,0.000,2.500
"202605",11790,0.840,0.000,2.500
"202605",11800,0.840,0.000,2.500
"202605",11810,0.840,0.000,2.500
"202605",11820,0.840,0.000,2.500
"202605",11830,0.840,0.000,2.500
"202605",11840,0.840,0.000,2.500
"202605",11850,0.840,0.000,2.500
"202605",11860,0.840,0.000,2.500
"202605",11870,0.840,0.000,2.500
"202605",11880,0.840,0.000,2.500
"202605",11890,0.840,0.000,2.500
"202605",11900,0.840,0.000,2.500
"202605",11910,0.840,0.000,2.500
"202605",11920,0.840,0.000,2.500
"202605",11930,0.840,0.000,2.500
"202605",11940,0.840,0.000,2.500
"202605",11950,0.840,0.000,2.500
"202605",11960,0.840,0.000,2.500
"202605",11970,0.840,0.000,2.500
"202605",11980,0.840,0.000,2.500
"202605",11990,0.840,0.000,2.500
"202605",12000,0.840,0.000,2.500
"202605",12010,0.840,0.000,2.500
"202605",12020,0.840,0.000,2.500
"202605",12030,0.840,0.000,2.500
"202605",12040,0.840,0.000,2.500
"202605",12050,0.840,0.000,2.500
"202605",12060,0.840,0.000,2.500
"202605",12070,0.840,0.000,2.500
"202605",12080,0.840,0.000,2.500
"202605",12090,0.840,0.000,2.500
"202605",12100,0.840,0.000,2.500
"202605",12110,0.840,0.000,2.500
"202605",12120,0.840,0.000,2.500
"202605",12130,0.840,0.000,2.500
"202605",12140,0.840,0.000,2.500
"202605",12150,0.840,0.000,2.500
"202605",12160,0.840,0.000,2.500
"202605",12170,0.840,0.000,2.500
"202605",12180,0.840,0.000,2.500
"202605",12190,0.840,0.000,2.500
"202605",12200,0.840,0.000,2.500
"202605",12210,0.840,0.000,2.500
"202605",12220,0.840,0.000,2.500
"202605",12230,0.840,0.000,2.500
"202605",12240,0.840,0.000,2.500
"202605",12250,0.840,0.000,2.500
"202605",12260,0.840,0.000,2.500
"202605",12270,0.840,0.000,2.500
"202605",12310,0.840,0.000,2.500
"202605",12280,0.840,0.000,2.500
"202605",12290,0.840,0.000,2.500
"202605",12300,0.840,0.000,2.500
"202605",12320,0.840,0.000,2.500
"202605",12330,0.840,0.000,2.500
"202605",12340,0.840,0.000,2.500
"202605",12350,0.840,0.000,2.500
"202605",12360,0.840,0.000,2.500
"202605",12370,0.840,0.000,2.500
"202605",12380,0.840,0.000,2.500
"202605",12390,0.840,0.000,2.500
"202605",12400,0.840,0.000,2.500
"202605",12410,0.840,0.000,2.500
"202605",12420,0.840,0.000,2.500
"202605",12430,0.840,0.000,2.500
"202605",12440,0.840,0.000,2.500
"202605",12450,0.840,0.000,2.500
"202605",12460,0.840,0.000,2.500
"202605",12470,0.840,0.000,2.500
"202605",12480,0.840,0.000,2.500
"202605",12490,0.840,0.000,2.500
"202605",12500,0.840,0.000,2.500
"202605",12510,0.840,0.000,2.500
"202605",12520,0.840,0.000,2.500
"202605",12530,0.840,0.000,2.500
"202605",12540,0.840,0.000,2.500
"202605",12550,0.840,0.000,2.500
"202605",12560,0.840,0.000,2.500
"202605",12570,0.840,0.000,2.500
"202605",12580,0.840,0.000,2.500
"202605",12590,0.840,0.000,2.500
"202605",12600,0.840,0.000,2.500
"202605",12610,0.840,0.000,2.500
"202605",12620,0.840,0.000,2.500
"202605",12630,0.840,0.000,2.500
"202605",12640,0.840,0.000,2.500
"202605",12650,0.840,0.000,2.500
"202605",12660,0.840,0.000,2.500
"202605",12670,0.840,0.000,2.500
"202605",12680,0.840,0.000,2.500
"202605",12690,0.840,0.000,2.500
"202605",12700,0.840,0.000,2.500
"202605",12710,0.840,0.000,2.500
"202605",12720,0.840,0.000,2.500
"202605",12730,0.840,0.000,2.500
"202605",12740,0.840,0.000,2.500
"202605",12750,0.840,0.000,2.500
"202605",12760,0.840,0.000,2.500
"202605",12770,0.840,0.000,2.500
"202605",12780,0.840,0.000,2.500
"202605",12790,0.840,0.000,2.500
"202605",12800,0.840,0.000,2.500
"202605",12810,0.840,0.000,2.500
"202605",12820,0.840,0.000,2.500
"202605",12830,0.840,0.000,2.500
"202605",12840,0.840,0.000,2.500
"202605",12850,0.840,0.000,2.500
"202605",12860,0.840,0.000,2.500
"202605",12870,0.840,0.000,2.500
"202605",12880,0.840,0.000,2.500
"202605",12890,0.840,0.000,2.500
"202605",12900,0.840,0.000,2.500
"202605",12910,0.840,0.000,2.500
"202605",12920,0.840,0.000,2.500
"202605",12930,0.840,0.000,2.500
"202605",12940,0.840,0.000,2.500
"202605",12950,0.840,0.000,2.500
"202605",12960,0.840,0.000,2.500
"202605",12970,0.840,0.000,2.500
"202605",12980,0.840,0.000,2.500
"202605",12990,0.840,0.000,2.500
"202605",13000,0.840,0.000,2.500
"202605",13010,0.840,0.000,2.500
"202605",13020,0.840,0.000,2.500
"202605",13030,0.840,0.000,2.500
"202605",13040,0.840,0.000,2.500
"202605",13050,0.840,0.000,2.500
"202605",13060,0.840,0.000,2.500
"202605",13070,0.840,0.000,2.500
"202605",13080,0.840,0.000,2.500
"202605",13090,0.840,0.000,2.500
"202605",13100,0.840,0.000,2.500
"202605",13110,0.840,0.000,2.500
"202605",13120,0.840,0.000,2.500
"202605",13130,0.840,0.000,2.500
"202605",13140,0.840,0.000,2.500
"202605",13150,0.840,0.000,2.500
"202605",13160,0.840,0.000,2.500
"202605",13170,0.840,0.000,2.500
"202605",13180,0.840,0.000,2.500
"202605",13190,0.840,0.000,2.500
"202605",13200,0.840,0.000,2.500
"202605",13210,0.840,0.000,2.500
"202605",13220,0.840,0.000,2.500
"202605",13230,0.840,0.000,2.500
"202605",13240,0.840,0.000,2.500
"202605",13250,0.840,0.000,2.500
"202605",13260,0.840,0.000,2.500
"202605",13270,0.840,0.000,2.500
"202605",13280,0.840,0.000,2.500
"202605",13290,0.840,0.000,2.500
"202605",13300,0.840,0.000,2.500
"202605",13310,0.840,0.000,2.500
"202605",13320,0.840,0.000,2.500
"202605",13330,0.840,0.000,2.500
"202605",13340,0.840,0.000,2.500
"202605",13350,0.840,0.000,2.500
"202605",13360,0.840,0.000,2.500
"202605",13370,0.840,0.000,2.500
"202605",13380,0.840,0.000,2.500
"202605",13390,0.840,0.000,2.500
"202605",13400,0.840,0.000,2.500
"202605",13410,0.840,0.000,2.500
"202605",13420,0.840,0.000,2.500
"202605",13430,0.840,0.000,2.500
"202605",13440,0.840,0.000,2.500
"202605",13460,0.840,0.000,2.500
"202605",13450,0.840,0.000,2.500
"202605",13470,0.840,0.000,2.500
"202605",13480,0.840,0.000,2.500
"202605",13490,0.840,0.000,2.500
"202605",13500,0.840,0.000,2.550
"202605",13510,0.840,0.000,2.550
"202605",13520,0.840,0.000,2.550
"202605",13530,0.840,0.000,2.550
"202605",13540,0.840,0.000,2.550
"202605",13550,0.840,0.000,2.550
"202605",13560,0.840,0.000,2.550
"202605",13570,0.840,0.000,2.550
"202605",13580,0.840,0.000,2.550
"202605",13590,0.840,0.000,2.550
"202605",13600,0.840,0.000,2.550
"202605",13610,0.840,0.000,2.550
"202605",13620,0.840,0.000,2.550
"202605",13630,0.840,0.000,2.550
"202605",13640,0.840,0.000,2.550
"202605",13650,0.840,0.000,2.550
"202605",13660,0.840,0.000,2.550
"202605",13670,0.840,0.000,2.550
"202605",13680,0.840,0.000,2.550
"202605",13690,0.840,0.000,2.550
"202605",13700,0.840,0.000,2.550
"202605",13710,0.840,0.000,2.550
"202605",13720,0.840,0.000,2.550
"202605",13730,0.840,0.000,2.550
"202605",13740,0.840,0.000,2.550
"202605",13750,0.840,0.000,2.550
"202605",13760,0.840,0.000,2.550
"202605",13770,0.840,0.000,2.550
"202605",13780,0.840,0.000,2.550
"202605",13790,0.840,0.000,2.550
"202605",13800,0.840,0.000,2.550
"202605",13810,0.840,0.000,2.550
"202605",13820,0.840,0.000,2.550
"202605",13830,0.840,0.000,2.550
"202605",13840,0.840,0.000,2.550
"202605",13850,0.840,0.000,2.550
"202605",13860,0.840,0.000,2.550
"202605",13870,0.840,0.000,2.550
"202605",13880,0.840,0.000,2.550
"202605",13890,0.840,0.000,2.550
"202605",13900,0.840,0.000,2.550
"202605",13910,0.840,0.000,2.550
"202605",13920,0.840,0.000,2.550
"202605",13930,0.840,0.000,2.550
"202605",13940,0.840,0.000,2.550
"202605",13950,0.840,0.000,2.550
"202605",13960,0.840,0.000,2.550
"202605",13970,0.840,0.000,2.550
"202605",13980,0.840,0.000,2.550
"202605",13990,0.840,0.000,2.550
"202605",14000,0.840,0.000,2.550
"202605",14010,0.840,0.000,2.550
"202605",14020,0.840,0.000,2.550
"202605",14030,0.840,0.000,2.550
"202605",14040,0.840,0.000,2.550
"202605",14050,0.840,0.000,2.550
"202605",14060,0.840,0.000,2.550
"202605",14070,0.840,0.000,2.550
"202605",14080,0.840,0.000,2.550
"202605",14090,0.840,0.000,2.550
"202605",14100,0.840,0.000,2.550
"202605",14110,0.840,0.000,2.550
"202605",14120,0.840,0.000,2.550
"202605",14130,0.840,0.000,2.550
"202605",14140,0.840,0.000,2.550
"202605",14150,0.840,0.000,2.550
"202605",14160,0.840,0.000,2.550
"202605",14170,0.840,0.000,2.550
"202605",14180,0.840,0.000,2.550
"202605",14190,0.840,0.000,2.550
"202605",14200,0.840,0.000,2.550
"202605",14210,0.840,0.000,2.550
"202605",14220,0.840,0.000,2.550
"202605",14230,0.840,0.000,2.550
"202605",14240,0.840,0.000,2.550
"202605",14250,0.840,0.000,2.550
"202605",14260,0.840,0.000,2.550
"202605",14270,0.840,0.000,2.550
"202605",14280,0.840,0.000,2.550
"202605",14290,0.840,0.000,2.550
"202605",14300,0.840,0.000,2.550
"202605",14310,0.840,0.000,2.550
"202605",14320,0.840,0.000,2.550
"202605",14330,0.840,0.000,2.550
"202605",14340,0.840,0.000,2.550
"202605",14350,0.840,0.000,2.550
"202605",14360,0.840,0.000,2.550
"202605",14370,0.840,0.000,2.550
"202605",14380,0.840,0.000,2.550
"202605",14390,0.840,0.000,2.550
"202605",14400,0.840,0.000,2.550
"202605",14410,0.840,0.000,2.550
"202605",14420,0.840,0.000,2.550
"202605",14430,0.840,0.000,2.550
"202605",14440,0.840,0.000,2.550
"202605",14450,0.840,0.000,2.550
"202605",14460,0.840,0.000,2.550
"202605",14470,0.840,0.000,2.550
"202605",14480,0.840,0.000,2.550
"202605",14490,0.840,0.000,2.550
"202605",14500,0.840,0.000,2.550
"202605",14510,0.840,0.000,2.550
"202605",14520,0.840,0.000,2.550
"202605",14530,0.840,0.000,2.550
"202605",14540,0.840,0.000,2.550
"202605",14550,0.840,0.000,2.550
"202605",14560,0.840,0.000,2.550
"202605",14570,0.840,0.000,2.550
"202605",14580,0.840,0.000,2.550
"202605",14590,0.840,0.000,2.550
"202605",14600,0.840,0.000,2.550
"202605",14610,0.840,0.000,2.550
"202605",14650,0.840,0.000,2.550
"202605",14620,0.840,0.000,2.550
"202605",14630,0.840,0.000,2.550
"202605",14640,0.840,0.000,2.550
"202605",14660,0.840,0.000,2.550
"202605",14670,0.840,0.000,2.550
"202605",14680,0.840,0.000,2.550
"202605",14690,0.840,0.000,2.550
"202605",14700,0.840,0.000,2.550
"202605",14710,0.840,0.000,2.550
"202605",14720,0.840,0.000,2.550
"202605",14730,0.840,0.000,2.550
"202605",14740,0.840,0.000,2.550
"202605",14750,0.840,0.000,2.550
"202605",14760,0.840,0.000,2.550
"202605",14770,0.840,0.000,2.550
"202605",14780,0.840,0.000,2.550
"202605",14790,0.840,0.000,2.550
"202605",14800,0.840,0.000,2.550
"202605",14810,0.840,0.000,2.550
"202605",14820,0.840,0.000,2.550
"202605",14830,0.840,0.000,2.550
"202605",14840,0.840,0.000,2.550
"202605",14850,0.840,0.000,2.550
"202605",14860,0.840,0.000,2.550
"202605",14870,0.840,0.000,2.550
"202605",14880,0.840,0.000,2.550
"202605",14890,0.840,0.000,2.550
"202605",14900,0.840,0.000,2.550
"202605",14910,0.840,0.000,2.550
"202605",14920,0.840,0.000,2.550
"202605",14930,0.840,0.000,2.550
"202605",14940,0.840,0.000,2.550
"202605",14950,0.840,0.000,2.550
"202605",14960,0.840,0.000,2.550
"202605",14970,0.840,0.000,2.550
"202605",14980,0.840,0.000,2.550
"202605",14990,0.840,0.000,2.550
"202605",15000,0.840,0.000,2.550
"202605",15010,0.840,0.000,2.550
"202605",15020,0.840,0.000,2.550
"202605",15030,0.840,0.000,2.550
"202605",15040,0.840,0.000,2.550
"202605",15050,0.840,0.000,2.550
"202605",15060,0.840,0.000,2.550
"202605",15070,0.840,0.000,2.550
"202605",15080,0.840,0.000,2.550
"202605",15090,0.840,0.000,2.550
"202605",15100,0.840,0.000,2.550
"202605",15110,0.840,0.000,2.550
"202605",15120,0.840,0.000,2.550
"202605",15130,0.840,0.000,2.550
"202605",15140,0.840,0.000,2.550
"202605",15150,0.840,0.000,2.550
"202605",15160,0.840,0.000,2.550
"202605",15170,0.840,0.000,2.550
"202605",15180,0.840,0.000,2.550
"202605",15190,0.840,0.000,2.550
"202605",15200,0.840,0.000,2.550
"202605",15210,0.840,0.000,2.550
"202605",15220,0.840,0.000,2.550
"202605",15230,0.840,0.000,2.550
"202605",15240,0.840,0.000,2.550
"202605",15250,0.840,0.000,2.550
"202605",15260,0.840,0.000,2.550
"202605",15270,0.840,0.000,2.550
"202605",15280,0.840,0.000,2.550
"202605",15290,0.840,0.000,2.550
"202605",15300,0.840,0.000,2.550
"202605",15310,0.840,0.000,2.550
"202605",15320,0.840,0.000,2.550
"202605",15330,0.840,0.000,2.550
"202605",15340,0.840,0.000,2.550
"202605",15350,0.840,0.000,2.550
"202605",15360,0.840,0.000,2.550
"202605",15370,0.840,0.000,2.550
"202605",15380,0.840,0.000,2.550
"202605",15390,0.840,0.000,2.550
"202605",15400,0.840,0.000,2.550
"202605",15410,0.840,0.000,2.550
"202605",15420,0.840,0.000,2.550
"202605",15430,0.840,0.000,2.550
"202605",15440,0.840,0.000,2.550
"202605",15450,0.840,0.000,2.550
"202605",15460,0.840,0.000,2.550
"202605",15470,0.840,0.000,2.550
"202605",15480,0.840,0.000,2.550
"202605",15490,0.840,0.000,2.550
"202605",15500,0.840,0.000,2.550
"202605",15510,0.840,0.000,2.550
"202605",15520,0.840,0.000,2.550
"202605",15530,0.840,0.000,2.550
"202605",15540,0.840,0.000,2.550
"202605",15550,0.840,0.000,2.550
"202605",15560,0.840,0.000,2.550
"202605",15570,0.840,0.000,2.550
